"","siteID","panel","X.x","xcoord","ycoord","mdcaty.x","wgt","stratum.x","EvalStatus.x","EvalReason","OBJECTID_1","OBJECTID.x","FID_bnl_Se","FID_bnl_ba","Shape_Leng","Area","Acres","Hectares","Shape_Le_1","Shape_Area","coords.x1","coords.x2","X.1","mdcaty.y","stratum.y","OBJECTID.y","F1","EvalStatus.y","EvalWater","EvalBugs","EvalSed","EvalRoot","Date_","Comments","SampleType","Sedtype","SeWater","SeBugs","SeSed","SeRoots","LabSampleNo","PlantType","X.y","Water.NT","Bugs.NT","Sed.NT","Root.NT","Water.TS","Bugs.TS","Sed.TS","Root.TS","Water.TN","Bugs.TN","Sed.TN","Root.TN","init.n","init.area","init.wgt","non.area.adj.wgt.sed","adj.area.sed","adj.wgt.sed","real.area.sed","real.wgt.sed","non.area.adj.wgt.water","adj.area.water","adj.wgt.water","non.area.adj.wgt.bugs","adj.area.bugs","adj.wgt.bugs","non.area.adj.wgt.root","adj.area.root","adj.wgt.root","real.area.root","real.wgt.root"
"304","BNLSe-394","PanelOne",394,477464.5755,5277603.668,"Flooded",223053.9876,"Unit 5","NotEval",NA,8,12,1,7,52271.36682,2230539.876,551.1784069,223.0539876,33403.96948,1947993.814,477464.5755,5277603.668,204,"Flooded","Unit 5",394,394,"TS","TS","TS","TS","NT","6/27/2013 0:00","Water sampled on 6/28/13","W,S,I","sed",0.78,0.84,0.74,NA,"394WSI","",19,63,63,0,72,7,9,9,0,0,0,63,0,60,2230540,37175.6666666667,247837.777777778,2230540,247837.777777778,1950095.0928,216677.232533333,318648.571428571,223054,31864.8571428571,247837.777777778,278817.5,24783.7777777778,0,0,0,280444.9072,0
"305","BNLSe-395","PanelOne",395,477037.8053,5278809.399,"Intermittent",198680.9422,"Unit 5","NotEval",NA,15,25,3,7,27073.58261,794723.7689,196.3805201,79.47237689,27073.58261,794723.7689,477037.8053,5278809.399,257,"Intermittent","Unit 5",395,383,"TS","NN","NN","TS","NT","7/16/2013","","S","sed",NA,NA,0.58,NA,"395S","",20,0,0,0,5,0,0,5,0,0,0,0,0,4,794724,198681,158944.8,794724,158944.8,741023.349,148204.6698,0,0,0,0,0,0,0,0,0,53700.651,0
"306","BNLSe-398","PanelOne",398,477800.5885,5277070.016,"Flooded",223053.9876,"Unit 5","NotEval",NA,8,12,1,7,52271.36682,2230539.876,551.1784069,223.0539876,33403.96948,1947993.814,477800.5885,5277070.016,206,"Flooded","Unit 5",398,398,"TS","TS","TS","TS","NT","6/27/2013 0:00","Water sampled on 6/28/13","W,S,I","sed",0.68,0.7,0.66,NA,"398WSI","",19,63,63,0,72,7,9,9,0,0,0,63,0,60,2230540,37175.6666666667,247837.777777778,2230540,247837.777777778,1950095.0928,216677.232533333,318648.571428571,223054,31864.8571428571,247837.777777778,278817.5,24783.7777777778,0,0,0,280444.9072,0
"307","BNLSe-415","PanelOne",415,478121.2158,5276238.425,"Saturated",232824.378,"Unit 6","NotEval",NA,33,43,5,8,19970.90179,931297.5119,230.1286269,93.12975119,19970.90179,931297.5119,478121.2158,5276238.425,326,"Saturated","Unit 6",415,415,"TS","NN","NN","TS","NT","7/22/2013 0:00","","S","sed",NA,NA,0.58,NA,"415S","",24,0,0,0,6,0,0,6,0,0,0,0,0,4,931298,232824.5,155216.333333333,931298,155216.333333333,906332.19207,151055.365345,0,0,0,0,0,0,0,0,0,24965.80793,0
"308","BNLSe-416","PanelOne",416,477138.1408,5277069.6,"Saturated",232824.378,"Unit 6","NotEval",NA,33,43,5,8,19970.90179,931297.5119,230.1286269,93.12975119,19970.90179,931297.5119,477138.1408,5277069.6,323,"Saturated","Unit 6",416,416,"TS","NN","NN","TS","NT","7/23/2013 0:00","","S","sed",NA,NA,0.59,NA,"416S","",24,0,0,0,6,0,0,6,0,0,0,0,0,4,931298,232824.5,155216.333333333,931298,155216.333333333,906332.19207,151055.365345,0,0,0,0,0,0,0,0,0,24965.80793,0
"309","BNLSe-418","PanelOne",418,476800.9103,5277000.272,"Intermittent",255255.7643,"Unit 6","NotEval",NA,16,26,3,8,18657.20873,1531534.586,378.4504381,153.1534586,18657.20873,1531534.586,476800.9103,5277000.272,261,"Intermittent","Unit 6",418,418,"TS","NN","NN","TS","NT","7/22/2013 0:00","","S","sed",NA,NA,0.5,NA,"418S","",23,0,0,0,5,0,0,5,0,0,0,0,0,6,1531535,255255.833333333,306307,1531535,306307,1519685.58297,303937.116594,0,0,0,0,0,0,0,0,0,11849.41703,0
"310","BNLSe-420","PanelOne",420,477792.6376,5276208.147,"Saturated",232824.378,"Unit 6","NotEval",NA,33,43,5,8,19970.90179,931297.5119,230.1286269,93.12975119,19970.90179,931297.5119,477792.6376,5276208.147,325,"Saturated","Unit 6",420,420,"TS","NN","NN","TS","NT","7/23/2013 0:00","","S","sed",NA,NA,0.55,NA,"420S","",24,0,0,0,6,0,0,6,0,0,0,0,0,4,931298,232824.5,155216.333333333,931298,155216.333333333,906332.19207,151055.365345,0,0,0,0,0,0,0,0,0,24965.80793,0
"311","BNLSe-421","PanelOne",421,476356.2439,5277142.447,"Intermittent",255255.7643,"Unit 6","NotEval",NA,16,26,3,8,18657.20873,1531534.586,378.4504381,153.1534586,18657.20873,1531534.586,476356.2439,5277142.447,259,"Intermittent","Unit 6",421,421,"TS","NN","NN","TS","NT","7/22/2013 0:00","","S","sed",NA,NA,0.5,NA,"421S","",23,0,0,0,5,0,0,5,0,0,0,0,0,6,1531535,255255.833333333,306307,1531535,306307,1519685.58297,303937.116594,0,0,0,0,0,0,0,0,0,11849.41703,0
"312","BNLSe-424","PanelOne",424,477126.3541,5276516.625,"Saturated",232824.378,"Unit 6","NotEval",NA,33,43,5,8,19970.90179,931297.5119,230.1286269,93.12975119,19970.90179,931297.5119,477126.3541,5276516.625,327,"Saturated","Unit 6",424,424,"TS","NN","NN","TS","NT","7/23/2013 0:00","","S","sed",NA,NA,0.5,NA,"424S","",24,0,0,0,6,0,0,6,0,0,0,0,0,4,931298,232824.5,155216.333333333,931298,155216.333333333,906332.19207,151055.365345,0,0,0,0,0,0,0,0,0,24965.80793,0
"313","BNLSe-425","PanelOne",425,477094.0144,5277450.383,"Flooded",120229.5255,"Unit 6","NotEval",NA,9,13,1,8,7144.940731,1202295.255,297.0936276,120.2295255,7144.940731,1202295.255,477094.0144,5277450.383,209,"Flooded","Unit 6",425,425,"TS","TS","TS","TS","NT","7/11/2013 0:00"," ","W,S,I","sed",0.56,1.72,0.5,NA,"425WSI","",22,63,63,0,66,3,3,8,0,0,0,58,0,60,1202295,20038.25,150286.875,1202295,150286.875,1080565.6902,135070.711275,400765,54649.7727272727,18216.5909090909,400765,54649.7727272727,18216.5909090909,0,0,0,121729.3098,0
"314","BNLSe-426","PanelOne",426,477732.7972,5275858.742,"Intermittent",255255.7643,"Unit 6","NotEval",NA,16,26,3,8,18657.20873,1531534.586,378.4504381,153.1534586,18657.20873,1531534.586,477732.7972,5275858.742,258,"Intermittent","Unit 6",426,426,"TS","NN","NN","TS","NT","7/22/2013 0:00","","S","sed",NA,NA,0.5,NA,"426S","",23,0,0,0,5,0,0,5,0,0,0,0,0,6,1531535,255255.833333333,306307,1531535,306307,1519685.58297,303937.116594,0,0,0,0,0,0,0,0,0,11849.41703,0
"315","BNLSe-429","PanelOne",429,476629.1128,5276636.908,"Intermittent",255255.7643,"Unit 6","NotEval",NA,16,26,3,8,18657.20873,1531534.586,378.4504381,153.1534586,18657.20873,1531534.586,476629.1128,5276636.908,262,"Intermittent","Unit 6",429,429,"TS","NN","NN","TS","NT","7/22/2013 0:00","","S","sed",NA,NA,0.5,NA,"429S","",23,0,0,0,5,0,0,5,0,0,0,0,0,6,1531535,255255.833333333,306307,1531535,306307,1519685.58297,303937.116594,0,0,0,0,0,0,0,0,0,11849.41703,0
"316","BNLSe-430","PanelOne",430,477823.1605,5275656.836,"Intermittent",255255.7643,"Unit 6","NotEval",NA,16,26,3,8,18657.20873,1531534.586,378.4504381,153.1534586,18657.20873,1531534.586,477823.1605,5275656.836,260,"Intermittent","Unit 6",430,430,"TS","NN","NN","TS","NT","7/22/2013 0:00","","S","sed",NA,NA,0.5,NA,"430S","",23,0,0,0,5,0,0,5,0,0,0,0,0,6,1531535,255255.833333333,306307,1531535,306307,1519685.58297,303937.116594,0,0,0,0,0,0,0,0,0,11849.41703,0
"317","BNLSe-433","PanelOne",433,476893.6545,5277134.019,"Saturated",232824.378,"Unit 6","NotEval",NA,33,43,5,8,19970.90179,931297.5119,230.1286269,93.12975119,19970.90179,931297.5119,476893.6545,5277134.019,324,"Saturated","Unit 6",433,433,"TS","NN","NN","TS","NT","7/22/2013 0:00","","S","sed",NA,NA,0.52,NA,"433S","",24,0,0,0,6,0,0,6,0,0,0,0,0,4,931298,232824.5,155216.333333333,931298,155216.333333333,906332.19207,151055.365345,0,0,0,0,0,0,0,0,0,24965.80793,0
"318","BNLSe-434","PanelOne",434,477580.6047,5276185.02,"Saturated",232824.378,"Unit 6","NotEval",NA,33,43,5,8,19970.90179,931297.5119,230.1286269,93.12975119,19970.90179,931297.5119,477580.6047,5276185.02,328,"Saturated","Unit 6",434,434,"TS","NN","NN","TS","NT","7/22/2013 0:00","","S","sed",NA,NA,0.5,NA,"434S","",24,0,0,0,6,0,0,6,0,0,0,0,0,4,931298,232824.5,155216.333333333,931298,155216.333333333,906332.19207,151055.365345,0,0,0,0,0,0,0,0,0,24965.80793,0
"319","BNLSe-451","PanelOne",451,475766.701,5279001.844,"Flooded",1205.405061,"Inter-unit Canal","NotEval",NA,5,9,1,4,6848.643026,61475.6581,15.19096595,6.14756581,7269.671628,58030.4551,475766.701,5279001.844,10,"Flooded","Inter-unit Canal",451,451,"TS","TS","TS","TS","NT","7/8/2013 0:00","","W,S,I","sed",0.93,3.42,1.36,NA,"451WSI","",1,0,0,0,10,5,10,10,0,0,0,0,0,101,61476,608.673267326733,6147.6,61476,6147.6,61476,6147.6,12295.2,61476,12295.2,6147.6,61476,6147.6,0,0,0,0,0
"320","BNLSe-452","PanelOne",452,475612.5499,5279179.826,"Flooded",1205.405061,"Inter-unit Canal","NotEval",NA,5,9,1,4,6848.643026,61475.6581,15.19096595,6.14756581,7269.671628,58030.4551,475612.5499,5279179.826,1,"Flooded","Inter-unit Canal",452,452,"TS","TS","TS","TS","NT","7/8/2013 0:00","","W,S,I","sed",0.63,0.94,1.97,NA,"452WSI","",1,0,0,0,10,5,10,10,0,0,0,0,0,101,61476,608.673267326733,6147.6,61476,6147.6,61476,6147.6,12295.2,61476,12295.2,6147.6,61476,6147.6,0,0,0,0,0
"321","BNLSe-453","PanelOne",453,473917.1221,5281101.815,"Flooded",1205.405061,"Inter-unit Canal","NotEval",NA,5,9,1,4,6848.643026,61475.6581,15.19096595,6.14756581,7269.671628,58030.4551,473917.1221,5281101.815,3,"Flooded","Inter-unit Canal",453,453,"TS","TS","TS","TS","NT","7/8/2013 0:00","","W,S,I","sed",0.73,2.53,0.99,NA,"453WSI","",1,0,0,0,10,5,10,10,0,0,0,0,0,101,61476,608.673267326733,6147.6,61476,6147.6,61476,6147.6,12295.2,61476,12295.2,6147.6,61476,6147.6,0,0,0,0,0
"322","BNLSe-454","PanelOne",454,474683.7156,5280229.183,"Flooded",1205.405061,"Inter-unit Canal","NotEval",NA,5,9,1,4,6848.643026,61475.6581,15.19096595,6.14756581,7269.671628,58030.4551,474683.7156,5280229.183,4,"Flooded","Inter-unit Canal",454,454,"TS","TS","TS","TS","NT","7/3/2013 0:00","","W,S,I","sed",0.68,3.34,1.86,NA,"454WSI","",1,0,0,0,10,5,10,10,0,0,0,0,0,101,61476,608.673267326733,6147.6,61476,6147.6,61476,6147.6,12295.2,61476,12295.2,6147.6,61476,6147.6,0,0,0,0,0
"323","BNLSe-455","PanelOne",455,476026.0311,5278711.281,"Flooded",1205.405061,"Inter-unit Canal","NotEval",NA,5,9,1,4,6848.643026,61475.6581,15.19096595,6.14756581,7269.671628,58030.4551,476026.0311,5278711.281,5,"Flooded","Inter-unit Canal",455,455,"TS","TS","TS","TS","NT","7/8/2013 0:00","","W,S,I","sed",0.84,4.85,1.35,NA,"455WSI","",1,0,0,0,10,5,10,10,0,0,0,0,0,101,61476,608.673267326733,6147.6,61476,6147.6,61476,6147.6,12295.2,61476,12295.2,6147.6,61476,6147.6,0,0,0,0,0
"324","BNLSe-456","PanelOne",456,475583.5526,5279213.569,"Flooded",1205.405061,"Inter-unit Canal","NotEval",NA,5,9,1,4,6848.643026,61475.6581,15.19096595,6.14756581,7269.671628,58030.4551,475583.5526,5279213.569,2,"Flooded","Inter-unit Canal",456,456,"TS","NN","TS","TS","NT","7/8/2013 0:00","","S,I","sed",NA,2.61,2.25,NA,"456SI","",1,0,0,0,10,5,10,10,0,0,0,0,0,101,61476,608.673267326733,6147.6,61476,6147.6,61476,6147.6,12295.2,61476,12295.2,6147.6,61476,6147.6,0,0,0,0,0
"325","BNLSe-457","PanelOne",457,474265.7652,5280721.56,"Flooded",1205.405061,"Inter-unit Canal","NotEval",NA,5,9,1,4,6848.643026,61475.6581,15.19096595,6.14756581,7269.671628,58030.4551,474265.7652,5280721.56,7,"Flooded","Inter-unit Canal",457,457,"TS","NN","TS","TS","NT","7/8/2013 0:00","","S,I","sed",NA,2.59,0.58,NA,"457SI","",1,0,0,0,10,5,10,10,0,0,0,0,0,101,61476,608.673267326733,6147.6,61476,6147.6,61476,6147.6,12295.2,61476,12295.2,6147.6,61476,6147.6,0,0,0,0,0
"326","BNLSe-458","PanelOne",458,474510.3182,5280444.43,"Flooded",1205.405061,"Inter-unit Canal","NotEval",NA,5,9,1,4,6848.643026,61475.6581,15.19096595,6.14756581,7269.671628,58030.4551,474510.3182,5280444.43,8,"Flooded","Inter-unit Canal",458,458,"TS","NN","TS","TS","NT","7/3/2013 0:00","","S,I","sed",NA,3.28,2.19,NA,"458SI","",1,0,0,0,10,5,10,10,0,0,0,0,0,101,61476,608.673267326733,6147.6,61476,6147.6,61476,6147.6,12295.2,61476,12295.2,6147.6,61476,6147.6,0,0,0,0,0
"327","BNLSe-459","PanelOne",459,476150.1509,5278579.533,"Flooded",1205.405061,"Inter-unit Canal","NotEval",NA,5,9,1,4,6848.643026,61475.6581,15.19096595,6.14756581,7269.671628,58030.4551,476150.1509,5278579.533,9,"Flooded","Inter-unit Canal",459,459,"TS","NN","TS","TS","NT","7/8/2013 0:00","","S,I","sed",NA,3.25,1.23,NA,"459SI","",1,0,0,0,10,5,10,10,0,0,0,0,0,101,61476,608.673267326733,6147.6,61476,6147.6,61476,6147.6,12295.2,61476,12295.2,6147.6,61476,6147.6,0,0,0,0,0
"328","BNLSe-460","PanelOne",460,475403.1876,5279411.259,"Flooded",1205.405061,"Inter-unit Canal","NotEval",NA,5,9,1,4,6848.643026,61475.6581,15.19096595,6.14756581,7269.671628,58030.4551,475403.1876,5279411.259,6,"Flooded","Inter-unit Canal",460,460,"TS","NN","TS","TS","NT","7/3/2013 0:00","","S,I","sed",NA,2.44,1.73,NA,"460SI","",1,0,0,0,10,5,10,10,0,0,0,0,0,101,61476,608.673267326733,6147.6,61476,6147.6,61476,6147.6,12295.2,61476,12295.2,6147.6,61476,6147.6,0,0,0,0,0
